Item_Identifier,Item_Outlet_Sales
FDV32,1041.2600883759794
FDK04,590.888987494338
NCA41,3165.852672155858
FDP01,4073.5691918879843
FDY25,3053.7523508078334
FDB17,2612.3941823108325
NCV54,1605.6230566361733
FDA37,2114.058387196455
FDG35,2902.995332517147
NCM05,4091.161873710225
FDG45,3520.58062871207
FDH28,563.3575387039381
NCE18,4132.6493395938705
FDR56,3247.9495969439035
FDH17,2966.086909237098
FDD39,3587.9918103358173
FDB41,763.40397568955
NCR53,3629.860056124078
FDV28,605.9678484042956
FDA08,2425.683161718237
DRM59,2618.7739359720285
NCJ43,2556.798417461301
NCN29,817.4870248893819
FDR56,3333.0306390215105
FDZ43,4070.7704098378285
NCZ54,2728.434533865369
DRZ24,-57.79335491120315
FDO48,5043.408923980074
FDW39,2989.404594769819
NCK05,1070.5700229379847
FDT27,3574.4720833676242
FDS08,1003.6289642722245
NCJ19,876.5293099363644
DRE37,3000.624612200102
FDW02,2178.6152339494397
FDI24,2983.3022822333296
DRM47,3185.567309848026
FDT52,2087.336714337205
FDI48,548.8925981385773
FDU48,2123.4772510523435
FDP20,2141.0396662063436
FDJ15,3011.2052361807105
FDD04,1919.024038990051
FDR37,2849.886670985903
FDF44,2157.0241583910297
DRG39,2257.8362204651075
FDW40,3719.6308018110744
FDB32,1595.1689072661904
FDM40,1980.9332532435997
FDE39,3355.892061813636
FDT46,877.6061499355094
NCF06,4333.6100932699355
FDC04,3896.465569212806
NCY41,565.4214231463857
NCK18,2665.8551919425668
DRH25,832.350958050378
FDT57,3885.2454319065105
FDV56,1452.3570010047663
FDX38,853.6019251231494
FDE47,1675.5583064606594
NCO07,3445.026196591851
FDV09,3888.303900375487
FDZ23,1094.0660451719737
DRH51,1049.8192643853283
DRG49,3989.558005602886
NCC19,3192.8010876782805
FDZ47,-258.21109665038966
NCO26,1524.0025819373975
NCW30,3951.5314007153333
NCN55,3872.5039790208443
DRL11,2533.076515695741
FDU09,597.9698442607696
DRH36,2569.5442375426146
FDP34,3948.310588707825
FDZ57,3549.8587994003706
NCI31,464.319888662852
FDT43,844.1207945365154
FDU20,1955.8045971012348
FDD53,660.1806920455738
NCG55,3247.880873346705
FDD48,1995.888884664384
FDG47,4376.5928728371455
DRO35,1860.7065778763613
FDC04,4052.5620752005666
FDY34,2707.432612076822
DRJ49,2126.162106564697
FDE05,2400.9784370113184
NCN19,4466.301063583527
FDK56,4455.084969323527
NCJ42,1722.3171438959084
FDZ34,4548.754480038933
FDA52,2541.0660593899793
NCR29,918.0756663380121
FDT48,3443.000151274494
DRJ51,1770.9133058965708
NCS54,2844.822006004679
FDV01,2604.8379516634964
DRG51,4064.030425801839
NCG42,2086.2636714300984
FDA51,1890.4738981003406
FDO03,3754.2557838902517
FDI58,1582.5000906538312
FDT28,2097.3274577772286
FDJ02,2383.4196843472814
FDQ04,346.496116217765
DRL47,1986.8165352336905
FDZ32,1896.733295552624
FDC35,3495.4102598275726
FDZ35,1755.5019185633023
FDL14,2561.709701461558
FDO04,917.2896839581881
FDB44,3210.6066407337694
FDZ50,3041.54399934213
FDI12,2843.9343801276955
FDB04,1046.7895899070588
NCO17,1970.568356534493
DRJ13,2626.5714686725096
FDW19,1948.0631908300943
DRD27,1271.1724843788745
FDH27,3748.883613116633
NCW30,5657.545112955046
FDR40,985.4399627647122
FDG05,2527.663390148078
NCY41,-1378.8263010199883
FDI38,3078.7550361721205
FDR20,662.6213647750124
FDN50,-379.7907437806033
DRF51,510.65243754583537
NCO02,-898.2956008245349
FDB51,2384.3217965617155
FDJ50,870.3843938803416
FDN52,1339.8272466854523
FDX14,1192.264713047118
FDT27,1957.1777960176696
FDV10,669.537679214937
FDU33,678.287446656813
FDU58,3047.2218577817794
NCP42,4580.1318757803
FDL51,4881.672434980848
DRH15,2086.407553775091
NCI06,4325.826776971589
DRK23,2170.601766246265
FDC28,1887.8942692020955
NCY17,-1210.9804233193572
NCV05,2229.8553511642253
FDM34,227.76284031064756
DRD60,4353.198975550164
FDT38,1306.4889768709834
FDQ57,2092.833582822386
FDE59,1963.988996328137
NCM43,2600.6689987088807
DRI51,2815.4645876725194
NCK54,1948.8981937304438
FDQ16,-167.30792893238493
FDI36,3228.9023288219405
FDX16,3817.394815009992
FDA34,2821.5700190057664
FDJ48,3767.8827377978346
FDU47,2394.6058005061163
FDS39,2367.475660761112
FDD11,4094.30447414072
FDM16,2585.173139574429
FDU56,2701.891426295499
DRK35,592.4623076595578
FDA58,3909.34041550596
DRG48,374.0697247811421
FDQ31,-451.61310875301126
FDS51,746.4560341984647
FDW32,2838.7077976603164
FDI15,5693.2341393734805
DRG25,3092.5929354781765
FDT02,494.84505717671425
FDO33,3269.613245356163
FDP38,943.3071095441346
FDZ45,3347.1234885704826
NCA54,4330.494864189124
FDM57,-606.8919861206434
NCS42,2825.2302968192066
FDZ58,1949.7780193435783
FDE26,3780.9316008589008
FDU52,2582.359041307265
FDE41,2742.4504473139077
FDU38,2760.6964253702176
FDW46,1020.865240824591
DRI59,3788.7043285301147
FDT38,1430.6182411069701
FDL33,2925.980264575575
FDQ01,5531.80723061543
FDJ08,3113.216328754977
FDQ47,659.7386593373512
NCZ18,4075.9303825323263
FDF10,3784.482527906124
FDC48,1447.877528144665
FDY58,3766.5219440414025
FDV11,2940.3267364647277
FDT46,774.7092476667815
DRD01,-1109.4241708088155
FDQ11,4275.31946422936
NCC55,538.3362921026553
FDG45,4932.937629173244
NCQ54,2767.2304393183235
FDD17,1954.7700507703016
FDN38,5505.144736047861
FDB53,2104.1455923784215
NCL06,4361.957672167055
NCV18,-663.9854231415045
FDX25,2985.8324906101802
FDB39,827.1285433794296
FDC33,3333.6249543086965
NCO14,375.57253661454934
FDA58,5299.972845276157
FDN52,1356.9105852197954
FDG26,4158.372458693866
FDE23,2150.855778276086
DRI37,857.3383558506462
DRH37,2327.8694977331284
FDO01,2352.3960178424413
FDK45,2120.7770631135745
FDP23,3706.7918220345805
FDM33,3700.788506584255
NCL42,4053.459266950786
DRJ24,2930.741847718771
FDV38,737.5112505949178
NCP43,2913.545559205398
FDW04,1809.6077180739408
NCC31,2488.8611763364074
FDK22,3637.375491054456
FDY27,3012.5499391168355
FDB39,2256.1967358897814
FDZ57,2205.694533731098
FDO21,3779.046159331346
FDS43,2811.9489467696653
FDB60,1289.2137143413215
NCQ30,1911.429229840725
FDD26,3098.9996027431102
DRH23,783.5142483629518
FDO44,1774.906611946432
FDG04,3024.2993618553965
FDM32,2939.8209591648774
FDM09,2769.7243725077033
FDZ47,1568.593671321135
FDM40,3691.8346191045043
FDN51,4351.966983948367
FDM57,1434.8717904059272
FDB35,1572.4813781848356
FDY13,2683.5330384685744
FDD59,990.0025724621798
FDX10,-1388.7991073628987
FDC03,2864.133928904296
FDW43,3827.006833987463
FDW10,2820.5637935698123
FDY14,5690.4384014353545
FDO40,2421.1789884605305
FDP46,2893.4449765492304
NCE43,759.0950361416708
FDD05,2026.9282822053128
DRE27,1185.5024689782624
FDO11,4291.374653658251
DRG11,3115.8556540911345
FDJ02,3811.1131699474076
NCL30,1998.7922948132777
FDZ19,2579.06606864648
FDM45,2042.9776523087667
FDO36,2887.4817975416117
FDP24,1613.1696163481884
FDF46,1884.661925393315
FDX46,-992.0241358067931
FDJ26,3462.397902678726
FDY15,2436.9454622832677
FDZ14,10.933091727187616
FDP31,1083.5816607840802
FDH45,673.6155300091418
FDW31,3397.1095678997804
FDA57,612.1723229372058
NCE55,2949.3232261767675
FDC17,1543.503429267586
FDC59,1012.0414423027535
FDA22,2744.512955567641
FDK52,3742.8493914549686
NCM26,2400.3320114681833
NCT53,2869.9814074871597
FDW45,2114.176143962199
NCI18,3709.8835296033462
FDE38,2398.0565898901345
FDF08,-467.9837016328639
FDF58,-882.1734913342207
FDB44,3586.585837815395
FDF28,2021.5320042827107
FDE39,1894.01725128723
FDT37,3840.513061824496
FDO40,2540.9505469034766
FDM57,2797.641070665585
DRL60,3838.5522820498795
FDS25,-181.62903549694224
DRF49,3172.9770898267398
FDS60,3013.4668198096797
FDU15,2058.221404386125
FDK43,2086.7404512665994
FDN25,1105.1803666566666
FDE53,1762.162035585392
FDB22,2547.1550659115137
FDX35,3896.664089951873
NCG54,2794.839996880263
FDH27,2474.2249953172864
NCK42,3521.6043652808216
FDS25,1827.7145620906726
FDI10,2522.1765221943974
FDU35,1803.6046919262558
DRK23,4211.953396132465
FDB53,411.97409215815253
FDY02,4326.937896024441
FDM60,761.8118179856565
NCQ30,1671.3629244136791
FDU01,3006.131340657417
FDR39,3062.3028430690033
FDO08,2710.3452319681423
NCZ29,2183.537335671606
NCU53,2421.846879317576
NCW30,4235.554160176169
NCM26,3905.9445461424425
FDV50,3355.927310374826
FDW15,2479.094778727955
FDI35,4401.111377223813
FDN48,1468.886223352615
NCA17,2498.0291693204085
NCN54,1221.501442202833
FDP22,775.4583503599586
NCB54,2194.188242484113
FDG41,3178.7189370034835
FDE44,2182.926595795549
FDE26,2463.141346578222
NCS38,1832.3556553466674
NCJ54,3456.374770317869
FDI40,-395.6822776961293
FDN45,3327.768416400554
FDU43,3901.4189793529426
NCC07,1340.0934362533797
NCC07,-256.583741830736
FDU55,4374.1825063238775
FDX59,721.514513642592
FDR52,3155.8250941147844
NCP17,1010.9914394776254
NCT17,3165.055478871264
FDO10,1010.5848679638611
FDE32,641.5905217740378
FDH02,1579.5823268318068
FDK60,1581.431395924736
FDS24,-532.2636755995227
FDB46,4892.79471907185
FDO48,3719.269567031233
FDZ39,1763.458231051824
FDT02,1949.781024022875
FDC50,1497.9059696747422
FDP39,962.7095554490234
DRG15,635.3200643173936
FDP10,1340.2591205784702
FDF53,4357.234373926105
FDJ10,316.8907884585476
FDE53,1841.1843272643973
FDR25,4439.161492162888
FDW50,2632.211073032457
FDS09,897.1796854608556
FDU51,2881.5703165589644
FDF28,1712.6976668167254
NCY30,2570.4882491371045
NCF30,1971.289855959984
FDZ50,1049.5757427485796
FDW37,1437.7415591055249
FDD11,4236.831505088019
DRH39,831.2153113661
FDA36,3126.684658874695
NCG43,1490.2096632660375
FDF02,1764.1827607650807
FDP57,3077.8011996257896
NCR38,5503.941124396992
FDP03,133.6507000355109
FDO51,840.1129077910568
NCQ42,1997.8920380432105
NCM41,1449.0270208245192
FDH48,2798.288097081198
DRF60,3790.7779831097855
FDJ27,1749.7239497354208
FDQ14,2435.7362626635163
NCQ02,3031.3703717002722
FDJ33,2108.036258954412
FDP07,4643.4331912346315
DRE01,3930.2515548220094
NCX53,2267.8352859375905
FDZ39,1701.2346276148733
NCP42,3185.29253318969
FDJ14,1433.8999759316434
FDK04,948.7333543454424
FDS09,526.1017553083827
FDZ02,1575.8347249700787
FDD35,1665.0570885320603
FDF20,3341.6332674432447
NCO41,1292.7362296399865
FDC40,2661.8437602558847
DRM35,2870.2401837621587
DRN36,1148.9213457987023
FDQ13,1348.9573666656033
NCD43,1798.9240105268395
FDA51,1492.9075305916783
NCX17,5228.037241115555
NCZ17,694.4506849431043
FDR11,4042.9045359904544
FDW34,4073.152096165802
FDS09,779.4469223446006
FDS48,2160.2905842921577
FDL44,2748.894247433524
DRF48,2725.040439788941
FDA14,2072.8443788648133
NCD30,1572.8341642934197
NCG06,4306.717585929413
DRZ24,2020.0990470802572
FDE10,2245.9912048888564
FDM12,2749.4196850817357
FDE24,2342.826873824666
DRD01,2205.640609877355
NCZ18,5499.77613425229
FDR22,1942.0636192553602
FDV08,-1181.4567299533765
FDY39,3063.883012079848
FDV36,2106.09138215085
FDU04,3401.551697503765
FDR20,2197.725849293915
FDW19,-101.54529417102833
FDU40,3196.0083985681895
DRF15,2539.2032311034386
FDI48,-1086.4342279120947
FDS49,1218.54623427658
FDV22,2557.83348101715
NCV42,1737.5601687098301
FDX26,2918.206104924225
FDI33,1145.3109612516769
FDZ14,2021.0765818623245
FDG10,943.2552945742943
FDM38,512.6934682255554
FDG26,5621.452269694917
FDH46,1791.3589929460468
FDN13,1439.983488679194
FDU57,2565.5041807375273
NCI06,2874.760388793416
FDT31,1244.444699433689
FDV59,3600.586986415183
FDB49,1771.5647318916708
FDD58,1733.6601219645818
DRN59,637.4418720596977
FDX48,2561.294321698342
FDQ11,4319.340774774637
FDY12,892.3785168805
FDY32,4089.267132725467
DRB13,2772.4950988291353
FDS21,1101.6599752338973
NCE55,2829.571999463105
FDX43,4136.987879122598
FDS12,2094.832439748521
DRK01,2888.761958204626
FDB60,3184.6339855715223
DRF25,204.16060357257027
NCD42,-1278.5730749930499
NCV29,4374.603266567143
NCK42,3614.959978671983
DRJ13,3941.9043455570013
FDZ50,2663.8627108604014
FDC04,3900.362309336712
FDF50,3321.305905492261
FDK46,4374.459679129757
FDZ56,2473.2933262908327
FDY60,2438.3301214075773
FDB10,4005.683131802832
FDU58,3161.678426418146
FDH02,1435.6403046334194
FDP48,3008.5000718712035
FDI46,4254.81435883757
FDW56,3201.7469311635573
FDS50,5006.404905027521
FDK24,709.2236630713151
FDK45,3483.459057178548
FDL32,1525.5942111989186
FDA28,2082.818852440093
FDY36,914.9569435124638
FDP32,1803.9589729767918
FDL50,1979.1526149551842
DRC24,2473.0402568419004
NCV18,1339.552803504022
FDX07,2990.986897379025
NCZ05,3121.9532782910214
NCI31,496.7546211153722
FDK14,1439.4002285346492
NCF54,2841.411282365392
FDD53,624.9514621746098
NCM31,3649.085073645149
FDR40,1392.5371794704333
FDT10,1071.0755462418995
FDY32,2697.700659766157
FDN50,1615.2106982234043
FDZ35,-170.85960788957698
NCD07,1906.3818342750706
FDS02,2901.2668580548625
DRN59,408.88790710841215
DRB24,2500.863479962104
FDP37,3631.932635189133
DRB01,2752.812301200105
FDR47,3186.4792214040294
NCF06,5636.410169897948
NCV17,3559.3129072999004
FDS10,2977.139658788835
FDN52,1485.9981519350372
FDZ48,1822.4989030511742
FDJ48,4153.801752426294
DRB13,4485.846719880674
FDL32,1914.6861612712933
FDZ12,2433.0921867320994
NCR06,2046.7049315328932
FDY22,2281.9198926163044
FDZ38,2818.1153043319678
NCO54,932.7870125894133
FDR23,3000.145463398668
FDM38,951.4822660344464
FDS25,1820.076861906507
FDZ22,1376.6080801222913
FDZ20,2286.306515865917
FDN03,4201.787096392169
NCW30,4211.388814445849
FDY24,2290.7011816344975
FDJ26,1522.5009252806497
FDM15,2605.612391399874
NCW54,2292.1325399142675
FDA39,-1242.8866803734181
NCB42,1882.4159600493454
FDL16,647.7838151231199
FDO24,724.972705898279
NCP42,3118.193272910826
FDR19,2082.450043176996
FDV37,3213.177426030746
FDF58,1087.6820660676299
NCF43,1983.0199575760203
FDN02,3416.717449090365
NCP41,1870.5004689122138
NCY17,2118.8861330250784
FDL58,5764.928070245138
NCA30,4430.2343487553935
FDE46,2144.412845185057
FDY38,3838.843277543239
NCH29,2993.7649142905716
FDP44,1367.741628452917
FDM02,2855.482843820626
FDJ14,2710.826896829564
DRK23,4089.474496182543
NCW05,1657.2725780615488
FDF12,2474.2317679340176
FDL51,1518.7790977960863
FDN03,3837.3681885754036
DRJ37,2466.45422562522
FDM12,1150.4434356256343
NCI17,-395.4114185199203
FDR51,2414.415858892143
NCZ17,617.4134454495793
FDU25,964.1462696349256
FDH16,1580.9514941822717
FDZ04,673.939626738997
NCX53,2433.1423463619208
FDX38,2168.336374543896
FDX09,2879.9937458807735
NCW05,1395.5824913175838
FDI26,2906.8718498159765
NCZ41,3477.7689445309425
NCK06,1970.0975338622225
FDX23,2997.966068219943
NCA42,2532.353429307624
FDC20,976.2221312614149
DRC49,1986.6123647288746
FDX01,1922.7779138372011
DRC24,2427.3344380146373
FDW16,-451.1124517629854
NCU06,3377.644392039641
FDR24,-466.0486525357433
DRL35,344.12760039934267
FDA49,1371.3628069448143
NCC55,509.20292773618894
DRD24,356.6601208273454
NCE55,2906.5700740906527
NCT53,2722.14181203577
FDS26,4159.79847911841
FDL22,1168.3722355577506
FDC52,2115.4235797869887
FDZ23,3011.167917001678
NCT18,2939.333740432145
FDR13,1885.496688912834
FDZ60,1723.7942287613114
FDB11,3643.852144513057
FDC10,1650.0110834858342
FDW56,3326.4642464092954
FDK14,2792.7860433883384
DRE27,2915.0733659694947
FDP15,4343.338604563984
FDV27,1584.9623652918092
FDS36,3195.9696496951165
FDY40,2147.75704626805
NCF19,832.6206451698608
FDS14,3940.101211461066
FDE56,969.6745445187616
FDZ19,3057.2854079830863
FDZ46,1843.3499453688464
FDR16,3438.0982472708565
FDG29,314.5400134589139
FDZ40,808.6809457514919
FDG58,2231.3811384566807
DRH03,1491.3192814490035
FDV04,2226.413749189743
FDZ10,1735.8216192648624
FDY44,3328.828812964975
FDB21,3989.7058444232503
FDS20,3137.8968553457366
FDS49,1356.5724070101473
FDX55,5042.788981929309
NCQ02,2721.9801210819855
FDR25,4296.294751005689
FDB46,3462.843102872249
NCC30,2576.103717921879
FDE58,2044.0924084702447
FDC05,1268.200993142711
FDY15,2439.156923058356
FDG14,2427.593588572548
FDL08,4110.715174790916
FDQ47,559.6527376907537
FDN12,1885.9681657354413
FDW10,2882.7240543597327
FDD02,2012.757373218887
FDT35,2749.695451525137
DRN47,1012.4489946321346
FDB59,3372.9704991301696
FDU60,2702.777164460853
FDS03,1176.8169002089946
FDU40,1216.538737014435
DRH15,754.2480471295451
FDD04,3717.2342321774254
FDQ01,4063.6779865988633
FDF28,2111.5799443013566
FDY19,1890.3994005668796
FDN33,1623.6674328519412
FDV36,2158.69332463151
FDJ28,3203.1356026468666
FDB17,3021.182315958911
FDM40,2314.096936288777
FDQ44,2017.4044063700044
NCD42,564.0555405383793
DRH37,2569.603658283282
FDR10,2364.7926108222227
NCD06,2100.4251442629024
FDI53,2563.953742422874
FDG16,3610.60268535662
DRB25,1645.007645610327
FDY09,2837.819169995336
FDT47,1749.0745144373618
FDW44,4242.516358717077
FDT12,1830.6548913080192
NCS38,1919.5308671780035
FDO39,3129.196504102713
FDA13,560.2575934283999
FDO48,3735.544284834194
FDD53,287.44127359449897
NCT05,4293.458606653485
FDU60,2708.791965534205
FDC59,946.5830179645347
FDP36,945.6477444366801
FDL16,757.0586319992944
FDE50,2753.57809077833
NCR18,665.4398608273777
NCD30,1638.168914794463
FDH31,1670.2014819825677
FDD56,900.753378106031
FDC47,3808.531040904824
FDM01,1916.7178690818746
FDF24,1343.0266404043482
FDY52,690.144604867804
DRH37,4029.6089369707
DRO47,3206.1876518919257
FDR25,4393.1004015586495
FDQ24,5533.753990825644
DRJ51,3420.4298631114993
NCU06,3817.3810547952057
NCV18,979.4222657191044
NCC06,3463.6759931044917
FDZ01,1413.4110631642611
FDD11,2210.6160135390405
FDS44,3920.709688317889
NCY53,1880.3797511373418
FDF32,3339.847555760802
FDB20,1246.35337324529
DRH11,1005.8784303775765
FDT03,3121.6250804399
NCH06,4086.79589472578
FDR55,3144.321874453663
FDI10,2931.0224585602064
FDM12,3123.790974642996
NCS41,2999.5242637200686
NCT53,2767.8295635942336
NCD55,595.7909200217166
FDY08,2374.156499979574
NCP55,898.2479705643391
FDA33,2449.4810323307593
FDQ33,2417.51386879407
FDE45,4388.470322487936
FDT26,1903.035717095156
NCV53,4023.705935383317
FDK60,2993.358862347847
NCJ29,1342.8496334217107
FDX21,1814.5599784563738
FDV49,2404.549362462026
DRO59,1171.6721224079733
FDP32,3489.216986739626
NCN54,2657.7922973846803
FDR57,3969.421841721654
DRK12,429.35051644634234
FDX52,3238.908277720462
NCL06,4209.169327601694
FDP25,3594.8063994977806
FDE53,1688.3865407858893
FDC35,3463.742372222149
FDD16,866.9564573739917
NCN42,2406.5868291864294
FDC38,3562.302787040273
FDQ20,728.6031916353156
FDI32,1781.2294674692725
DRJ51,5133.844794544524
DRN37,717.3529653361188
FDW15,2417.4914395427445
FDI52,1929.439409841215
DRM11,4360.118704459261
FDU38,3144.985562760035
FDU59,2388.7613069397567
FDJ10,2239.1533890373858
FDM13,2434.7167204577745
NCJ30,756.3583183085343
FDM45,1681.8014139739885
FDY32,2723.5104759572846
FDU47,2303.498103136854
FDF17,1293.8744052253019
FDA47,2732.3968977385566
DRD27,2993.7191609832034
FDZ15,6.12253082848099
FDZ03,4437.8747401738
NCN19,3122.953046695378
FDG02,3255.750187525126
FDS31,3123.6081441901492
FDW43,1850.2412168922447
NCL07,574.684565566937
NCV42,1791.453558131679
FDP48,1098.688846302739
NCP02,1009.4837471934482
FDK24,829.1167318373939
FDS56,5728.8042615616505
FDX46,666.9527481154207
FDQ07,3618.209850614638
FDT21,2159.195906934
FDW14,1441.387844884054
DRA12,3644.4699053898203
FDV27,1488.309864040663
DRD25,1781.7413168163057
DRF48,4406.71755873923
DRJ51,3683.691678647296
FDE14,1613.1683467857208
FDT08,2425.4049056548924
DRC27,5431.049486732778
FDG20,2993.4619591096184
FDC21,1752.364835045511
FDV31,2610.95669806894
FDV23,2033.9493338563075
FDA25,-276.5293455228683
FDC15,2463.0200076282295
FDU47,2353.513007980699
FDE23,728.9724505158488
FDS08,2948.1152091326744
FDW03,3154.945504727145
FDJ60,2335.557672756802
FDW33,1717.4958372409428
FDZ40,862.5767045872954
FDE33,995.7673335810553
FDU11,1975.9617679982707
FDL12,615.5626637094099
FDO15,1195.3894573624534
NCN29,2228.7173320356037
FDW36,1761.2785316922837
FDB21,3920.4420159111082
FDZ28,2046.4838458988916
FDY10,1964.3407381601255
FDN28,1674.632596097803
FDV15,1820.7048401598363
DRI13,3615.659024776899
FDH20,1549.7014791949034
FDY51,3634.4108109037884
FDE16,3401.323697050885
FDX40,235.51880977242638
FDC48,1024.0129418596239
FDS14,2500.9027797674903
FDI10,2778.820639117609
FDI14,2304.728750581637
DRM48,473.2405615014246
NCH07,3957.8317049700586
FDY26,3391.0783156326593
FDD02,3356.4269162065752
FDM12,3030.821338070905
FDV36,2021.3559689440272
DRI59,3639.1559344270595
FDV03,2261.1047401088326
NCB07,2856.734356289567
FDH38,3319.2543657953056
FDZ13,883.492208369519
NCZ30,1952.4626791485648
NCA06,569.3557936029258
FDB04,1436.0166655535143
FDN50,1498.7403661504693
NCG06,4232.647594885842
NCY17,360.03585883232836
FDC23,2874.6242406685064
FDK33,3543.6049178707754
FDR03,3512.093385503152
FDO38,1243.9502802188545
FDS59,1766.7116326235123
DRM11,2288.291735823952
FDX52,4577.922783620092
DRJ35,616.1230929787002
NCP53,3903.340630088606
FDW15,529.0182191433682
DRZ11,2046.532200987749
FDS02,3154.426858408677
DRD49,3506.425747502948
FDW38,866.9309538835212
FDR21,977.2995842580146
FDE40,960.2702242942992
NCT54,1489.7962652255762
NCZ05,1777.787397869985
DRB25,-235.37521074470448
DRG11,1763.0604095576796
FDV24,3835.48888925052
FDV43,683.6962963792816
FDG05,2193.9806080645185
FDI58,1199.8718999792668
FDC05,4610.664685736585
FDF40,4007.3611237000364
FDU02,3371.7710546529493
FDT32,3050.365530924139
FDT46,846.8606626120129
FDY04,2579.7210322212986
FDE46,2544.9210830033526
DRI51,2715.875964452063
FDP45,4252.429837471434
FDX07,3039.9242338351683
NCI30,4064.3449884521447
FDE47,3431.9496355358838
FDN16,-297.756034065946
FDM52,2361.0173250477355
FDA32,5014.624502441822
FDQ09,1849.454654733404
DRM59,2489.69423231881
FDV47,2818.386293047138
DRE15,1281.1995162174815
NCZ05,1413.3332617547221
NCV05,618.8736886284094
DRM37,3100.6656154187376
FDV58,4581.832392412165
FDN22,5584.407330398601
NCO06,492.2108417239858
FDT56,-986.4261305948173
FDM02,1419.0688790727183
FDA09,2893.0813821189486
NCC06,2117.337555017723
NCL54,2897.585309719832
NCA54,2944.5235996785373
NCS38,1914.779012492258
FDC02,4287.795404567814
FDK44,896.1017730376002
FDE16,3504.584055333453
NCS05,2295.0054136660206
FDQ14,2404.952181458307
FDX52,3128.816981599949
FDI09,5526.82833338116
FDX55,3586.665406861073
FDS23,3525.3930321793637
FDH41,3609.728867304907
FDN01,3048.347782472655
NCJ19,812.732134035781
FDP03,1747.7373202348444
FDQ19,3707.620696131877
FDS15,1868.6277813217753
FDH32,1686.1796771543436
FDJ22,3067.0248704521373
FDC05,3132.9001406206417
FDK09,3710.9397791111573
NCC43,2113.6009062068106
NCA42,2617.0877078472054
FDC10,1906.6478851846432
FDC16,1396.4959167722097
NCL17,2320.6651481631475
FDA51,1915.0829759271933
FDN49,802.2258115659399
FDY24,829.0868190916576
FDA48,3641.9307158744396
FDL38,1526.8685017982152
NCQ29,3931.7143083781525
FDP36,2268.98985742252
FDO23,1594.7225344662284
FDT56,926.981195736211
FDT13,4514.451987269269
FDZ03,3020.225486447432
FDD03,3806.501325208978
NCH30,1764.6971464096218
FDG08,2764.1570973781477
FDW51,3506.883940491211
NCH07,2514.564098145432
NCQ41,3305.1423616514107
FDW04,2141.036577558476
FDI08,5524.787009580252
FDR19,438.0294887904287
FDV13,1351.3493687464452
FDZ48,3232.5221899203098
NCO14,773.0283832447383
FDZ50,2972.762741075608
FDN27,9.826009235560377
FDQ60,1995.1791237325942
DRJ35,2383.653309039061
FDR26,2885.2307270572396
FDY31,479.627839553283
DRP47,4184.986853486906
NCY54,2424.3819694294
FDR27,2137.959022200998
FDQ21,93.4767018393502
NCQ29,4406.646069844985
FDJ02,2367.42803691822
FDE21,1585.211975936171
FDM39,2870.7892209913675
NCB19,1057.2920895688578
FDU03,2938.816567449769
FDP27,3170.0429761432692
FDM03,1828.2599091659108
FDV01,2475.7532489107602
FDS16,2313.411448370568
FDO45,1563.4109830329994
NCX06,3023.985729859482
FDP13,573.2733643442094
NCR38,3754.952336288739
FDA01,911.787870474584
FDD44,5675.354422253622
FDB26,861.5381723831681
FDP45,2192.6353150628233
NCP55,834.9711903268812
FDA44,888.4944898139311
NCJ31,3511.517355265634
NCD18,3791.146470235915
FDN40,3899.8001952737545
DRF48,3160.2695503789273
FDW08,1818.4717779638427
FDX39,3206.6644139144587
FDB38,2693.652170700115
FDY46,2717.942341062047
NCB06,2638.5821760199565
FDA34,2944.0454096755607
FDQ07,3708.247438256902
FDU26,1923.2536879674349
FDO09,4415.242568301599
FDW03,-213.8710470999122
FDB38,2604.372362229828
NCC31,620.914254994495
FDH14,2371.738353645754
FDD20,2145.7359445304633
NCV53,4092.8161481003795
FDP24,2031.929431806675
FDM38,969.4455931031466
FDM34,2205.026691074693
NCE07,2329.9729706362054
FDG12,1977.4346555992688
FDS10,2619.2300932705457
FDO44,1910.7999244173566
FDH16,1163.8851041515695
FDL44,2609.660453395141
DRI39,794.2729279961741
NCX54,1361.0794470968115
FDE59,529.0247582623659
DRE13,1364.7157212591303
FDW14,1420.4611818878118
FDF35,1669.7719275833692
FDO50,-482.59026606578834
FDT60,2116.232637436351
FDA31,4250.488098839494
FDD03,5175.514718893033
FDN52,1032.4947906643238
FDD22,1901.281102195946
NCB55,-1096.252037648885
FDD16,1187.3471446129597
FDW48,1244.7645007938465
FDX25,2991.739672819374
DRD49,3854.4571537096276
FDE21,-28.66413412892564
FDN44,2739.779110340332
DRC01,797.4353056127457
NCK30,4057.5573623735268
FDU39,957.8927429558457
FDB49,1630.3263882266592
FDR57,2292.988341886835
FDX22,4855.718212198173
FDC60,1475.3255781906764
NCE42,3821.7404199554535
NCK42,3601.995537932435
FDE57,2039.8844018218792
DRK59,1897.1125692986197
FDB10,5281.502168364721
FDQ25,2829.8682849594566
FDG28,4049.605446998536
FDM14,1837.6785173025705
NCH29,1710.9067601837646
FDD48,1958.146018868907
DRH49,2705.661381349838
FDN44,2345.871459011425
DRK01,-484.06930727762807
FDB59,3255.330817733723
FDX60,1361.4931775363968
DRB24,2161.8566625956787
FDL13,4086.0374104267507
FDN16,1748.5572056036353
FDK57,1980.0956951697635
FDO22,2732.2646554597
FDZ13,2174.395891078452
FDW27,2556.391692123911
FDX10,685.1461387458667
FDY08,1983.1899035360361
